DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0916B0725,9/8/2016 9:40,Dissolved Silica (SiO2),7631869,12.4,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0916B0725,9/8/2016 9:40,Total Dissolved Solids,0,117,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0916B0725,9/8/2016 9:40,Total Suspended Solids,0,50,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0916B0725,9/8/2016 9:40,Volatile Suspended Solids,0,5,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0916B0725,9/8/2016 9:40,Total Kjeldahl Nitrogen,0,0.5,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0916B0725,9/8/2016 9:40,Dissolved ortho-Phosphate,14265442,0.09,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0916B0722,9/8/2016 10:20,Dissolved Ammonia,7664417,0.15,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0916B0722,9/8/2016 10:20,Dissolved Nitrate + Nitrite,0,0.08,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0916B0722,9/8/2016 10:20,Dissolved Organic Nitrogen,7727379,0.9,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0916B0722,9/8/2016 10:20,Total Phosphorus,7723140,0.67,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0916B0722,9/8/2016 10:20,Total Kjeldahl Nitrogen,0,1.3,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0916B0722,9/8/2016 10:20,Dissolved ortho-Phosphate,14265442,0.46,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved Ammonia,7664417,0.09,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved Ammonia,7664417,0.06,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved Calcium,7440702,12,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved Calcium,7440702,39,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved Chloride,16887006,62,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved Chloride,16887006,8,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Chlorophyll a,479618,2.63,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Chlorophyll a,479618,19.8,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved Nitrate + Nitrite,0,0.08,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved Nitrate + Nitrite,0,0.8,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved Organic Carbon,7440440,6.1,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved Organic Carbon,7440440,2.2,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Total Organic Carbon,7440440,6.7,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Total Organic Carbon,7440440,2.2,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved Organic Nitrogen,7727379,0.9,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved Organic Nitrogen,7727379,0.2,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Pheophytin a,0,10.68,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Pheophytin a,0,0.74,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Total Phosphorus,7723140,0.1,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Total Phosphorus,7723140,0.75,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved Silica (SiO2),7631869,15.5,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved Silica (SiO2),7631869,24.9,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Total Dissolved Solids,0,441,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Total Dissolved Solids,0,103,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Total Suspended Solids,0,58,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Volatile Suspended Solids,0,9,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Total Kjeldahl Nitrogen,0,1.1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Total Kjeldahl Nitrogen,0,1.3,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Below Base of Toe Drain in Prospect Slough,BL5 -Below Toe Drain,B9D81651399,ES0916B0726,9/8/2016 10:50,Dissolved ortho-Phosphate,14265442,0.08,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0916B0723,9/8/2016 10:50,Dissolved ortho-Phosphate,14265442,0.54,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Ammonia,7664417,0.16,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Calcium,7440702,12,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Chloride,16887006,7,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Chlorophyll a,479618,1.87,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Nitrate + Nitrite,0,0.14,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Nitrate + Nitrite,0,0.15,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Total Organic Carbon,7440440,2,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Organic Nitrogen,7727379,0.2,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Pheophytin a,0,0.79,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Total Phosphorus,7723140,0.08,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved Silica (SiO2),7631869,17.2,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Total Dissolved Solids,0,100,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0916B0727,9/8/2016 11:10,Dissolved ortho-Phosphate,14265442,0.06,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved Ammonia,7664417,0.16,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved Calcium,7440702,12,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved Chloride,16887006,7,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Chlorophyll a,479618,1.62,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved Nitrate + Nitrite,0,0.15,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Total Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved Organic Nitrogen,7727379,0.2,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Pheophytin a,0,0.76,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Total Phosphorus,7723140,0.07,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved Silica (SiO2),7631869,17.5,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Total Dissolved Solids,0,100,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Cache Slough at Ryer Island,RYI - Cache Slough,B9D81281402,ES0916B0728,9/8/2016 11:25,Dissolved ortho-Phosphate,14265442,0.06,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Dissolved Ammonia,7664417,<0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Dissolved Calcium,7440702,18,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Dissolved Chloride,16887006,18,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Chlorophyll a,479618,18.45,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Dissolved Nitrate + Nitrite,0,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Dissolved Organic Carbon,7440440,3.8,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Total Organic Carbon,7440440,4.3,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Dissolved Organic Nitrogen,7727379,0.6,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Pheophytin a,0,5.03,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Total Phosphorus,7723140,0.18,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Dissolved Silica (SiO2),7631869,11,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Total Dissolved Solids,0,196,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0916B0724,9/8/2016 11:30,Total Suspended Solids,0,61,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
