Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
155,Bryte (experimental),Sacramento Valley,4/9/2009,099,,N,5.60, ,75, ,1.1, ,12.8, ,10.1, ,11.3, ,96, ,75, ,85, ,8.8, ,0.8, ,70.7, ,15.6, 
155,Bryte (experimental),Sacramento Valley,4/10/2009,100,,N,1.80, ,180, ,1.1, ,17.9, ,8.0, ,12.2, ,96, ,48, ,76, ,8.0, ,0.7, ,61.7, ,16.6, 
155,Bryte (experimental),Sacramento Valley,4/11/2009,101,,N,0.00, ,234, ,1.0, ,20.0, ,5.5, ,12.5, ,93, ,41, ,69, ,6.9, ,0.9, ,81.8, ,17.7, 
155,Bryte (experimental),Sacramento Valley,4/12/2009,102,,N,0.00, ,239, ,1.2, ,23.5, ,9.1, ,15.2, ,93, ,41, ,69, ,9.5, ,1.0, ,84.2, ,19.7, 
155,Bryte (experimental),Sacramento Valley,4/13/2009,103,,N,0.00, ,222, ,1.2, ,23.5, ,9.9, ,15.4, ,89, ,47, ,68, ,9.5, ,1.0, ,82.7, ,21.0, 
155,Bryte (experimental),Sacramento Valley,4/14/2009,104,,N,0.00, ,253, ,0.5, ,16.4, ,6.4, ,11.0, ,84, ,13, ,36, ,-3.6, ,2.8, ,245.9, ,19.1, 
155,Bryte (experimental),Sacramento Valley,4/15/2009,105,,N,0.00, ,254, ,0.5, ,18.6, ,6.4, ,11.7, ,77, ,19, ,38, ,-2.3, ,2.0, ,172.4, ,18.5, 
155,Bryte (experimental),Sacramento Valley,4/16/2009,106,,N,0.00, ,253, ,0.7, ,23.4, ,3.7, ,13.2, ,87, ,14, ,49, ,2.8, ,1.4, ,120.1, ,19.8, 
155,Bryte (experimental),Sacramento Valley,4/17/2009,107,,N,0.00, ,247, ,1.0, ,26.9, ,8.3, ,16.5, ,79, ,23, ,53, ,6.8, ,1.0, ,88.8, ,21.8,Y
155,Bryte (experimental),Sacramento Valley,4/18/2009,108,,N,0.00,H,253,H,1.2,H,29.8, ,10.1, ,19.6,H,84,H,23,H,52, ,9.5, ,0.7,H,56.7,H,24.2,Y
155,Bryte (experimental),Sacramento Valley,4/19/2009,109,,N,0.00, ,251, ,1.3, ,32.2, ,12.5, ,22.0, ,90, ,22, ,49, ,10.9, ,0.5, ,45.2, ,26.5,R
155,Bryte (experimental),Sacramento Valley,4/20/2009,110,,N,0.00, ,256, ,1.3, ,35.7,Y,13.8, ,24.4, ,89, ,18, ,43, ,11.1, ,0.5, ,45.6, ,,S
155,Bryte (experimental),Sacramento Valley,4/21/2009,111,,N,0.00, ,231, ,1.5, ,35.1,Y,15.4,Y,25.0, ,87, ,22, ,47, ,12.8, ,0.6, ,48.9, ,,S
155,Bryte (experimental),Sacramento Valley,4/22/2009,112,,N,0.00, ,256, ,1.3, ,34.9,Y,11.7, ,23.2, ,83, ,17, ,46, ,10.9, ,0.9, ,74.3, ,,S
155,Bryte (experimental),Sacramento Valley,4/23/2009,113,,N,0.00, ,206, ,1.0, ,22.6, ,11.0, ,15.5, ,86, ,38, ,58, ,7.3, ,1.9, ,164.9, ,26.1,R
155,Bryte (experimental),Sacramento Valley,4/24/2009,114,,N,2.30, ,244, ,0.8, ,19.9, ,8.9, ,13.5, ,84, ,27, ,53, ,3.9, ,1.8, ,153.9, ,23.2,Y
155,Bryte (experimental),Sacramento Valley,4/25/2009,115,,N,0.00, ,269, ,0.9, ,21.9, ,7.0, ,13.6, ,84, ,27, ,55, ,4.8, ,1.4, ,122.3, ,22.7,Y
155,Bryte (experimental),Sacramento Valley,4/26/2009,116,,N,0.00, ,269, ,0.9, ,23.3, ,8.2, ,14.4, ,79, ,23, ,53, ,4.9, ,0.8, ,71.5, ,23.6,Y
155,Bryte (experimental),Sacramento Valley,4/27/2009,117,,N,0.00, ,271, ,0.9, ,17.9, ,8.0, ,12.2, ,82, ,44, ,62, ,5.1, ,1.6, ,140.1, ,22.8,Y
155,Bryte (experimental),Sacramento Valley,4/28/2009,118,,N,0.00, ,249, ,0.8, ,18.3, ,5.8, ,11.2, ,84, ,31, ,56, ,2.9, ,1.5, ,125.5, ,21.8,Y
155,Bryte (experimental),Sacramento Valley,4/29/2009,119,,N,0.00, ,264, ,0.8, ,20.0, ,6.6, ,12.5, ,83, ,27, ,54, ,3.4, ,1.6, ,134.9, ,22.1,Y
155,Bryte (experimental),Sacramento Valley,4/30/2009,120,,N,0.00, ,183, ,0.8, ,20.4, ,7.7, ,14.4, ,76, ,31, ,51, ,4.4, ,0.8, ,66.5, ,21.8,Y
155,Bryte (experimental),Sacramento Valley,5/1/2009,121,,N,16.10, ,72, ,1.2, ,17.4, ,12.7, ,14.4, ,95, ,42, ,71, ,9.3, ,1.1, ,97.5, ,20.5, 
155,Bryte (experimental),Sacramento Valley,5/2/2009,122,,N,3.90,R,52,H,1.4,H,16.2, ,12.1, ,14.0,H,96,H,76,H,90, ,12.4, ,0.7,H,59.9,H,17.3,H
155,Bryte (experimental),Sacramento Valley,5/3/2009,123,,N,1.30, ,130, ,1.4, ,20.1, ,12.1, ,15.7, ,94, ,59, ,80, ,12.3, ,1.4, ,119.6, ,17.8, 
155,Bryte (experimental),Sacramento Valley,5/4/2009,124,,N,0.60, ,122, ,1.3, ,21.7, ,11.4, ,16.2, ,88, ,47, ,72, ,11.1, ,1.7, ,150.6, ,17.8, 
155,Bryte (experimental),Sacramento Valley,5/5/2009,125,,N,3.20, ,191, ,1.6, ,23.5, ,14.5, ,18.2, ,95, ,51, ,77, ,14.1, ,1.6, ,140.6, ,20.0, 
155,Bryte (experimental),Sacramento Valley,5/6/2009,126,,N,0.00, ,239, ,1.5, ,25.2, ,12.4, ,18.4, ,91, ,56, ,72, ,13.2, ,1.6, ,135.6, ,21.1, 
155,Bryte (experimental),Sacramento Valley,5/7/2009,127,,N,0.00, ,284, ,1.0, ,25.8, ,12.5, ,18.3, ,95, ,16, ,48, ,7.1, ,1.1, ,91.3, ,22.8, 
155,Bryte (experimental),Sacramento Valley,5/8/2009,128,,N,0.00, ,287, ,0.9, ,28.0, ,12.5, ,19.8, ,68, ,18, ,38, ,5.0, ,0.9, ,74.9, ,24.1, 
155,Bryte (experimental),Sacramento Valley,5/9/2009,129,,N,0.00, ,274, ,1.1, ,29.4, ,11.2, ,20.2, ,86, ,18, ,46, ,8.1, ,0.7, ,58.9, ,25.9,Y
155,Bryte (experimental),Sacramento Valley,5/10/2009,130,,N,0.00, ,280, ,1.1, ,32.5, ,12.2, ,21.3, ,85, ,18, ,45, ,8.8, ,0.7, ,61.0, ,27.2,R
155,Bryte (experimental),Sacramento Valley,5/11/2009,131,,N,0.00, ,275, ,1.0, ,29.5, ,13.4, ,20.3, ,70, ,22, ,43, ,7.4, ,1.2, ,101.6, ,27.9,R
155,Bryte (experimental),Sacramento Valley,5/12/2009,132,,N,0.00, ,290, ,0.8, ,27.8, ,9.8, ,18.4, ,72, ,13, ,38, ,3.7, ,0.9, ,75.1, ,27.1,Y
155,Bryte (experimental),Sacramento Valley,5/13/2009,133,,N,0.00, ,270, ,0.9, ,29.5, ,12.7, ,20.3, ,75, ,20, ,36, ,4.9, ,1.0, ,90.4, ,27.4,R
155,Bryte (experimental),Sacramento Valley,5/14/2009,134,,N,0.00, ,279, ,1.2, ,29.1, ,12.2, ,20.4, ,77, ,28, ,48, ,9.2, ,0.8, ,71.4, ,28.3,R
155,Bryte (experimental),Sacramento Valley,5/15/2009,135,,N,0.00, ,289, ,1.4, ,32.1, ,13.8, ,22.6, ,87, ,24, ,49, ,11.4, ,0.9, ,75.9, ,,S
155,Bryte (experimental),Sacramento Valley,5/16/2009,136,,N,0.00, ,290, ,1.4, ,35.7, ,14.9, ,25.7, ,82, ,24, ,44, ,12.5, ,0.5,Y,39.6,Y,,S
155,Bryte (experimental),Sacramento Valley,5/17/2009,137,,N,0.00, ,293, ,1.5, ,38.7,Y,17.5,Y,27.8, ,84, ,14, ,41, ,13.2, ,0.5,Y,44.6,Y,,S
155,Bryte (experimental),Sacramento Valley,5/18/2009,138,,N,0.00, ,276, ,1.3, ,34.4, ,12.8, ,23.5, ,73, ,24, ,43, ,10.3, ,0.6,Y,54.0,Y,,S
155,Bryte (experimental),Sacramento Valley,5/19/2009,139,,N,0.00, ,304, ,1.1, ,30.9, ,11.7, ,19.7, ,85, ,22, ,49, ,8.6, ,0.7, ,64.1, ,,S
155,Bryte (experimental),Sacramento Valley,5/20/2009,140,,N,0.00, ,314, ,1.0, ,28.2, ,10.8, ,18.7, ,78, ,15, ,46, ,6.8, ,0.6,Y,48.2,Y,,S
155,Bryte (experimental),Sacramento Valley,5/21/2009,141,,N,0.00, ,308, ,1.0, ,31.8, ,10.9, ,20.2, ,80, ,14, ,43, ,7.3, ,0.6,Y,49.2,Y,,S
155,Bryte (experimental),Sacramento Valley,5/24/2009,144,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
155,Bryte (experimental),Sacramento Valley,5/25/2009,145,,N,0.00,H,303,H,1.2,H,30.6, ,9.6, ,18.9,H,66,H,53,H,53, ,9.1, ,1.1,H,93.7,H,28.6,R
155,Bryte (experimental),Sacramento Valley,5/26/2009,146,,N,0.00, ,300, ,1.2, ,34.8, ,12.5, ,23.3, ,78, ,23, ,43, ,10.1, ,0.8, ,68.1, ,,S
155,Bryte (experimental),Sacramento Valley,5/27/2009,147,,N,0.00, ,294, ,1.3, ,36.3,Y,16.6, ,25.5, ,64, ,22, ,41, ,11.2, ,0.9, ,74.6, ,,S
155,Bryte (experimental),Sacramento Valley,5/28/2009,148,,N,0.00, ,306, ,1.3, ,35.1, ,15.0, ,23.4, ,69, ,24, ,46, ,11.0, ,1.2, ,101.0, ,,S
155,Bryte (experimental),Sacramento Valley,5/29/2009,149,,N,0.00, ,287, ,1.3, ,30.9, ,13.0, ,20.1, ,79, ,32, ,56, ,11.0, ,1.7, ,143.3, ,,S
155,Bryte (experimental),Sacramento Valley,5/30/2009,150,,N,0.00, ,309, ,1.3, ,27.0, ,12.2, ,18.4, ,85, ,40, ,62, ,11.1, ,1.8, ,156.6, ,,S
155,Bryte (experimental),Sacramento Valley,5/31/2009,151,,N,0.00, ,307, ,1.3, ,27.5, ,11.4, ,18.1, ,88, ,39, ,62, ,10.8, ,1.6, ,135.2, ,,S
155,Bryte (experimental),Sacramento Valley,6/1/2009,152,,N,0.00, ,264, ,1.3, ,27.0, ,12.0, ,18.1, ,84, ,43, ,65, ,11.3, ,1.7, ,143.5, ,29.2,Y
155,Bryte (experimental),Sacramento Valley,6/2/2009,153,,N,0.00, ,245, ,1.2, ,27.7, ,12.0, ,19.1, ,84, ,28, ,56, ,10.2, ,1.4, ,117.1, ,28.8,Y
155,Bryte (experimental),Sacramento Valley,6/3/2009,154,,N,1.70, ,243, ,1.3, ,28.3, ,14.4, ,20.9, ,77, ,34, ,54, ,11.1, ,1.0, ,84.8, ,29.7,R
155,Bryte (experimental),Sacramento Valley,6/4/2009,155,,N,7.00, ,280, ,1.3, ,24.6, ,12.0, ,17.0, ,93, ,39, ,67, ,10.8, ,1.9, ,167.7, ,26.9, 
155,Bryte (experimental),Sacramento Valley,6/5/2009,156,,N,0.00, ,281, ,1.2, ,22.7, ,11.3, ,17.1, ,86, ,44, ,60, ,9.4, ,1.5, ,129.6, ,25.7, 
155,Bryte (experimental),Sacramento Valley,6/6/2009,157,,N,0.00, ,295, ,1.2, ,25.7, ,13.7, ,18.4, ,76, ,34, ,55, ,9.3, ,1.4, ,117.7, ,27.7,Y
155,Bryte (experimental),Sacramento Valley,6/7/2009,158,,N,0.00, ,304, ,1.3, ,27.8, ,13.1, ,19.4, ,82, ,34, ,56, ,10.4, ,1.7, ,148.4, ,28.6,Y
155,Bryte (experimental),Sacramento Valley,6/8/2009,159,,N,0.00, ,312, ,1.2, ,26.5, ,12.7, ,18.4, ,81, ,34, ,58, ,10.0, ,1.8, ,158.7, ,28.9,Y
155,Bryte (experimental),Sacramento Valley,6/9/2009,160,,N,0.00, ,286, ,1.3, ,24.1, ,12.3, ,17.4, ,84, ,44, ,63, ,10.3, ,2.2, ,186.4, ,27.9,Y
155,Bryte (experimental),Sacramento Valley,6/10/2009,161,,N,0.00, ,226, ,1.3, ,24.0, ,13.6, ,18.0, ,80, ,46, ,64, ,11.0, ,1.3, ,112.5, ,27.7,Y
155,Bryte (experimental),Sacramento Valley,6/11/2009,162,,N,0.00, ,305, ,1.3, ,26.5, ,12.9, ,18.6, ,85, ,36, ,60, ,10.7, ,1.8, ,152.2, ,28.3,Y
155,Bryte (experimental),Sacramento Valley,6/12/2009,163,,N,0.00, ,158, ,1.3, ,22.9, ,12.4, ,17.7, ,84, ,53, ,65, ,11.1, ,1.3, ,108.9, ,26.7, 
155,Bryte (experimental),Sacramento Valley,6/13/2009,164,,N,0.00, ,312, ,1.3, ,24.3, ,13.3, ,18.3, ,81, ,44, ,60, ,10.3, ,1.7, ,142.9, ,27.3,Y
155,Bryte (experimental),Sacramento Valley,6/14/2009,165,,N,0.00, ,312, ,1.2, ,26.4, ,12.1, ,18.6, ,87, ,33, ,58, ,10.1, ,1.3, ,110.6, ,28.5,Y
155,Bryte (experimental),Sacramento Valley,6/15/2009,166,,N,0.00, ,255, ,1.3, ,27.3, ,13.0, ,19.0, ,80, ,37, ,60, ,11.0, ,1.3, ,109.7, ,28.6,Y
155,Bryte (experimental),Sacramento Valley,6/16/2009,167,,N,0.00, ,257, ,1.4, ,29.1, ,13.4, ,20.4, ,85, ,35, ,58, ,11.9, ,1.2, ,99.6, ,29.1,Y
155,Bryte (experimental),Sacramento Valley,6/17/2009,168,,N,0.00, ,308, ,1.5, ,31.0, ,14.3, ,21.4, ,83, ,34, ,58, ,12.8, ,1.4, ,117.5, ,30.2,R
155,Bryte (experimental),Sacramento Valley,6/18/2009,169,,N,0.00, ,308, ,1.5, ,35.4, ,15.0, ,25.0, ,83, ,22, ,47, ,12.9, ,0.7, ,58.8, ,,S
155,Bryte (experimental),Sacramento Valley,6/19/2009,170,,N,0.00, ,271, ,1.3, ,33.8, ,17.5, ,24.1, ,65, ,25, ,44, ,11.0, ,1.2, ,103.5, ,,S
155,Bryte (experimental),Sacramento Valley,6/20/2009,171,,N,0.00, ,263, ,1.2, ,26.1, ,13.9, ,19.5, ,71, ,35, ,52, ,9.3, ,2.1, ,181.6, ,31.1,R
155,Bryte (experimental),Sacramento Valley,6/21/2009,172,,N,0.00, ,316, ,1.2, ,26.9, ,11.6, ,19.0, ,77, ,31, ,54, ,9.4, ,0.8, ,68.9, ,30.5,R
155,Bryte (experimental),Sacramento Valley,6/22/2009,173,,N,0.00, ,326, ,1.0, ,31.3, ,14.5, ,22.8, ,73, ,19, ,38, ,7.6, ,0.9, ,80.3, ,,S
155,Bryte (experimental),Sacramento Valley,6/23/2009,174,,N,0.00, ,315, ,1.1, ,36.1, ,15.3, ,25.4, ,68, ,15, ,35, ,8.8, ,0.6,Y,54.3,Y,,S
155,Bryte (experimental),Sacramento Valley,6/24/2009,175,,N,0.00, ,317, ,1.2, ,36.4, ,15.7, ,24.5, ,70, ,16, ,40, ,10.2, ,1.1, ,92.6, ,,S
155,Bryte (experimental),Sacramento Valley,6/25/2009,176,,N,0.00, ,318, ,1.3, ,31.5, ,13.3, ,21.0, ,83, ,27, ,52, ,10.7, ,1.6, ,142.1, ,,S
155,Bryte (experimental),Sacramento Valley,6/26/2009,177,,N,0.00, ,320, ,1.3, ,33.6, ,12.4, ,22.2, ,83, ,23, ,49, ,11.2, ,0.7, ,58.4, ,,S
155,Bryte (experimental),Sacramento Valley,6/27/2009,178,,N,0.00, ,311, ,1.6, ,38.2, ,16.9, ,27.4, ,74, ,23, ,43, ,13.6, ,0.5,Y,39.0,Y,,S
155,Bryte (experimental),Sacramento Valley,6/28/2009,179,,N,0.00, ,309, ,1.6, ,41.7,Y,19.9,Y,30.7, ,73, ,16, ,36, ,13.7, ,0.5,Y,39.3,Y,,S
155,Bryte (experimental),Sacramento Valley,6/29/2009,180,,N,0.00, ,321, ,1.1, ,39.1,Y,17.1, ,27.9, ,56, ,11, ,30, ,8.7, ,1.3, ,114.0, ,,S
155,Bryte (experimental),Sacramento Valley,6/30/2009,181,,N,0.00, ,312, ,1.2, ,35.5, ,14.6, ,23.9, ,72, ,12, ,40, ,9.7, ,1.2, ,105.2, ,,S
155,Bryte (experimental),Sacramento Valley,7/1/2009,182,,N,0.00, ,314, ,1.3, ,35.9, ,14.4, ,23.8, ,75, ,19, ,43, ,10.6, ,1.2, ,100.2, ,,S
155,Bryte (experimental),Sacramento Valley,7/2/2009,183,,N,0.00, ,318, ,1.2, ,34.1, ,14.2, ,22.8, ,74, ,20, ,45, ,10.1, ,1.7, ,143.4, ,,S
155,Bryte (experimental),Sacramento Valley,7/3/2009,184,,N,0.00, ,315, ,1.2, ,35.1, ,13.5, ,22.5, ,74, ,18, ,45, ,10.1, ,1.2, ,107.7, ,,S
155,Bryte (experimental),Sacramento Valley,7/4/2009,185,,N,0.00, ,318, ,1.3, ,31.0, ,13.4, ,20.9, ,81, ,27, ,52, ,10.7, ,1.8, ,154.7, ,,S
155,Bryte (experimental),Sacramento Valley,7/5/2009,186,,N,0.00, ,322, ,1.2, ,26.8, ,12.0, ,18.2, ,83, ,37, ,60, ,10.2, ,2.2, ,187.6, ,32.3,R
155,Bryte (experimental),Sacramento Valley,7/6/2009,187,,N,0.00, ,326, ,1.0, ,31.0, ,11.5, ,20.0, ,81, ,20, ,45, ,7.6, ,1.0, ,88.7, ,31.9,R
155,Bryte (experimental),Sacramento Valley,7/7/2009,188,,N,0.00, ,326, ,1.2, ,29.7, ,12.7, ,20.2, ,79, ,20, ,49, ,9.1, ,1.7, ,142.6, ,32.3,R
155,Bryte (experimental),Sacramento Valley,7/8/2009,189,,N,0.00,H,317,H,1.2,H,32.6, ,13.5, ,22.3,H,80,H,19,H,43, ,9.1, ,0.5,Y,45.3,Y,33.0,R
155,Bryte (experimental),Sacramento Valley,7/9/2009,190,,N,0.00, ,318, ,1.2, ,31.6, ,14.4, ,22.1, ,75, ,22, ,45, ,9.5, ,0.5,Y,41.8,Y,,S
155,Bryte (experimental),Sacramento Valley,7/10/2009,191,,N,0.00, ,319, ,1.1, ,32.3, ,13.2, ,22.0, ,77, ,15, ,41, ,8.1, ,0.5,Y,39.9,Y,33.2,R
155,Bryte (experimental),Sacramento Valley,7/11/2009,192,,N,0.00, ,256, ,1.1, ,32.3, ,15.7, ,22.8, ,64, ,17, ,39, ,8.0, ,0.6,Y,49.2,Y,33.0,R
155,Bryte (experimental),Sacramento Valley,7/12/2009,193,,N,0.00, ,297, ,1.0, ,33.1, ,15.8, ,23.4, ,67, ,16, ,36, ,7.6, ,0.6,Y,55.2,Y,32.8,R
155,Bryte (experimental),Sacramento Valley,7/13/2009,194,,N,0.00, ,325, ,1.1, ,33.1, ,13.3, ,24.2, ,76, ,17, ,37, ,8.7, ,0.7,Y,62.1,Y,,S
155,Bryte (experimental),Sacramento Valley,7/14/2009,195,,N,0.00, ,313, ,1.3, ,39.1, ,17.2, ,28.1, ,74, ,16, ,33, ,10.5, ,0.5,Y,40.6,Y,,S
155,Bryte (experimental),Sacramento Valley,7/15/2009,196,,N,0.00, ,311, ,1.2, ,38.7, ,20.2,Y,27.8, ,47, ,12, ,32, ,9.4, ,0.5,Y,39.5,Y,,S
155,Bryte (experimental),Sacramento Valley,7/16/2009,197,,N,0.00, ,313, ,1.3, ,38.5, ,16.0, ,26.4, ,66, ,16, ,37, ,10.7, ,0.5,Y,39.9,Y,,S
155,Bryte (experimental),Sacramento Valley,7/17/2009,198,,N,0.00, ,304, ,1.2, ,39.7, ,17.5, ,28.2, ,57, ,14, ,32, ,10.1, ,0.5,Y,41.4,Y,,S
155,Bryte (experimental),Sacramento Valley,7/18/2009,199,,N,0.00, ,300, ,1.3, ,39.4, ,19.2, ,28.2, ,51, ,17, ,33, ,10.3, ,0.5,Y,39.1,Y,,S
155,Bryte (experimental),Sacramento Valley,7/19/2009,200,,N,0.00, ,301, ,1.4, ,40.6,Y,18.8, ,28.6, ,65, ,15, ,35, ,11.6, ,0.5,Y,45.2,Y,,S
155,Bryte (experimental),Sacramento Valley,7/20/2009,201,,N,0.00, ,315, ,1.3, ,33.8, ,15.9, ,23.8, ,68, ,25, ,44, ,10.8, ,0.6,Y,53.2,Y,,S
155,Bryte (experimental),Sacramento Valley,7/21/2009,202,,N,0.00, ,312, ,1.3, ,33.0, ,13.6, ,22.2, ,79, ,25, ,48, ,10.7, ,0.5,Y,40.0,Y,,S
155,Bryte (experimental),Sacramento Valley,7/22/2009,203,,N,0.00, ,314, ,1.3, ,33.6, ,14.2, ,22.3, ,77, ,26, ,50, ,11.3, ,0.5,Y,39.0,Y,,S
155,Bryte (experimental),Sacramento Valley,7/23/2009,204,,N,0.00, ,314, ,1.3, ,34.3, ,13.2, ,21.6, ,82, ,26, ,52, ,11.3, ,0.5,Y,39.1,Y,,S
155,Bryte (experimental),Sacramento Valley,7/24/2009,205,,N,0.00, ,317, ,1.3, ,30.0, ,12.3, ,19.2, ,86, ,34, ,60, ,11.3, ,0.5,Y,40.3,Y,,S
155,Bryte (experimental),Sacramento Valley,7/25/2009,206,,N,0.00, ,317, ,1.4, ,35.1, ,11.7, ,21.7, ,88, ,22, ,52, ,11.5, ,0.4,Y,38.7,Y,,S
155,Bryte (experimental),Sacramento Valley,7/26/2009,207,,N,0.00, ,315, ,1.4, ,38.2, ,14.1, ,25.1, ,80, ,22, ,45, ,12.2, ,0.4,I,38.6,I,,S
155,Bryte (experimental),Sacramento Valley,7/27/2009,208,,N,0.00, ,307, ,1.4, ,38.6, ,15.8, ,26.4, ,73, ,19, ,40, ,11.7, ,0.4,Y,38.7,Y,,S
155,Bryte (experimental),Sacramento Valley,7/28/2009,209,,N,0.00, ,296, ,1.4, ,33.1, ,14.8, ,22.1, ,78, ,30, ,54, ,12.4, ,0.8, ,66.2, ,,S
155,Bryte (experimental),Sacramento Valley,7/29/2009,210,,N,0.00, ,296, ,1.5, ,30.6, ,14.5, ,20.8, ,83, ,39, ,62, ,13.3, ,0.9, ,80.6, ,,S
155,Bryte (experimental),Sacramento Valley,7/30/2009,211,,N,0.00, ,303, ,1.5, ,30.7, ,14.0, ,20.8, ,87, ,40, ,63, ,13.5, ,0.7,Y,62.9,Y,33.3,R
155,Bryte (experimental),Sacramento Valley,7/31/2009,212,,N,0.00, ,304, ,1.5, ,32.7, ,13.5, ,21.6, ,85, ,34, ,58, ,13.0, ,0.9, ,78.3, ,33.3,R
155,Bryte (experimental),Sacramento Valley,8/1/2009,213,,N,0.00, ,297, ,1.4, ,32.7, ,14.2, ,21.6, ,82, ,29, ,54, ,11.9, ,0.5,Y,41.2,Y,33.5,R
155,Bryte (experimental),Sacramento Valley,8/2/2009,214,,N,0.00, ,304, ,1.3, ,31.2, ,12.8, ,20.5, ,85, ,26, ,54, ,10.9, ,0.6, ,50.2, ,32.8,R
155,Bryte (experimental),Sacramento Valley,8/3/2009,215,,N,0.00, ,307, ,1.2, ,30.6, ,13.0, ,20.4, ,86, ,20, ,52, ,10.1, ,0.8, ,65.8, ,32.2,R
155,Bryte (experimental),Sacramento Valley,8/4/2009,216,,N,0.00, ,307, ,1.2, ,31.8, ,13.4, ,21.7, ,85, ,20, ,48, ,10.2, ,0.5,Y,41.0,Y,32.5,R
155,Bryte (experimental),Sacramento Valley,8/5/2009,217,,N,0.00, ,306, ,1.3, ,29.4, ,14.4, ,20.9, ,82, ,28, ,54, ,11.1, ,0.4,Y,38.8,Y,32.4,R
155,Bryte (experimental),Sacramento Valley,8/6/2009,218,,N,0.00, ,265, ,1.3, ,25.0, ,15.5, ,21.1, ,77, ,41, ,52, ,10.9, ,2.0, ,173.9, ,,S
155,Bryte (experimental),Sacramento Valley,8/7/2009,219,,N,0.00, ,285, ,1.4, ,28.9, ,14.0, ,21.1, ,80, ,33, ,54, ,11.5, ,1.1, ,95.5, ,31.7,R
155,Bryte (experimental),Sacramento Valley,8/8/2009,220,,N,0.00, ,284, ,1.4, ,33.0, ,15.7, ,24.2, ,85, ,25, ,47, ,12.3, ,0.9, ,80.7, ,33.2,R
155,Bryte (experimental),Sacramento Valley,8/9/2009,221,,N,0.00, ,278, ,1.4, ,35.5, ,17.3, ,25.8, ,69, ,20, ,41, ,11.4, ,0.7, ,60.8, ,,S
155,Bryte (experimental),Sacramento Valley,8/10/2009,222,,N,0.00, ,276, ,1.4, ,37.9, ,17.9, ,27.5, ,78, ,18, ,38, ,12.0, ,0.9, ,82.0, ,,S
155,Bryte (experimental),Sacramento Valley,8/11/2009,223,,N,0.00, ,262, ,1.4, ,33.1, ,17.8, ,23.7, ,65, ,27, ,46, ,11.5, ,1.8, ,158.3, ,,S
155,Bryte (experimental),Sacramento Valley,8/12/2009,224,,N,0.00, ,401,R,1.3, ,37.8, ,22.4,R,30.5, ,80, ,15, ,31, ,11.3, ,1.2, ,105.3, ,,S
155,Bryte (experimental),Sacramento Valley,8/13/2009,225,,N,0.00, ,289, ,1.3, ,35.5, ,18.4, ,25.8, ,64, ,22, ,39, ,11.0, ,1.4, ,119.2, ,,S
155,Bryte (experimental),Sacramento Valley,8/14/2009,226,,N,0.00, ,295, ,1.1, ,31.2, ,16.7, ,22.9, ,62, ,22, ,39, ,8.2, ,1.6, ,138.4, ,,S
155,Bryte (experimental),Sacramento Valley,8/15/2009,227,,N,0.00, ,290, ,1.2, ,34.0, ,14.4, ,23.5, ,83, ,14, ,41, ,9.5, ,1.1, ,92.7, ,,S
155,Bryte (experimental),Sacramento Valley,8/16/2009,228,,N,0.00, ,290, ,1.1, ,36.5, ,15.7, ,25.2, ,64, ,16, ,34, ,8.3, ,1.0, ,88.0, ,,S
155,Bryte (experimental),Sacramento Valley,8/17/2009,229,,N,0.00, ,282, ,1.2, ,35.8, ,15.9, ,24.4, ,65, ,20, ,40, ,9.8, ,1.3, ,113.1, ,,S
155,Bryte (experimental),Sacramento Valley,8/18/2009,230,,N,0.00, ,275, ,1.4, ,36.4, ,14.0, ,23.8, ,79, ,22, ,46, ,11.5, ,1.3, ,108.2, ,,S
155,Bryte (experimental),Sacramento Valley,8/19/2009,231,,N,0.00, ,278, ,1.4, ,33.7, ,15.1, ,22.2, ,80, ,28, ,54, ,12.5, ,1.7, ,146.4, ,,S
155,Bryte (experimental),Sacramento Valley,8/20/2009,232,,N,0.00, ,277, ,1.5, ,30.7, ,14.0, ,21.0, ,84, ,35, ,59, ,12.6, ,1.7, ,148.2, ,32.9,R
155,Bryte (experimental),Sacramento Valley,8/21/2009,233,,N,0.00, ,276, ,1.5, ,38.2, ,14.0, ,25.3, ,85, ,21, ,46, ,12.7, ,1.0, ,83.5, ,,S
155,Bryte (experimental),Sacramento Valley,8/22/2009,234,,N,0.00, ,269, ,1.3, ,33.4, ,16.8, ,24.2, ,65, ,22, ,41, ,10.3, ,2.0, ,175.4, ,,S
155,Bryte (experimental),Sacramento Valley,8/23/2009,235,,N,0.00, ,272, ,1.2, ,27.5, ,13.5, ,19.1, ,78, ,30, ,56, ,10.2, ,2.1, ,185.2, ,31.7,R
155,Bryte (experimental),Sacramento Valley,8/24/2009,236,,N,0.00, ,284, ,1.2, ,31.4, ,11.3, ,19.6, ,87, ,15, ,51, ,9.1, ,1.4, ,118.5, ,31.0,Y
