date,agency_cd,site_no,water_year,flow,flow_cd,flow_11447905,group,flow_modeled,flow_impute,flow_for_gam_step1,flow_for_gam_step2,flow_for_gam_final
2008-05-03,USGS,11455420,2008,3420,A,2560,measure,5582,3420,3420,3420,3420
2008-05-04,USGS,11455420,2008,2480,A,2240,measure,4861,2480,2480,2480,2480
2008-05-05,USGS,11455420,2008,3200,A,2310,measure,5019,3200,3200,3200,3200
2008-05-06,USGS,11455420,2008,5090,A,2710,measure,5920,5090,5090,5090,5090
2008-05-07,USGS,11455420,2008,6580,A,2970,measure,6505,6580,6580,6580,6580
2008-05-08,USGS,11455420,2008,5630,A,2900,measure,6348,5630,5630,5630,5630
2008-05-09,USGS,11455420,2008,6550,A,3000,measure,6573,6550,6550,6550,6550
2008-05-10,USGS,11455420,2008,7080,A,3050,measure,6685,7080,7080,7080,7080
2008-05-11,USGS,11455420,2008,7480,A,2960,measure,6483,7480,7480,7480,7480
2008-05-12,USGS,11455420,2008,6770,A,3130,measure,6866,6770,6770,6770,6770
2008-05-13,USGS,11455420,2008,5320,A,3130,measure,6866,5320,5320,5320,5320
2008-05-14,USGS,11455420,2008,4260,A,3110,measure,6821,4260,4260,4260,4260
2008-05-15,USGS,11455420,2008,2550,A,2860,measure,6258,2550,2550,2550,2550
2008-05-16,USGS,11455420,2008,2990,A,2540,measure,5537,2990,2990,2990,2990
2008-05-17,USGS,11455420,2008,2980,A,2460,measure,5357,2980,2980,2980,2980
2008-05-18,USGS,11455420,2008,3390,A,2620,measure,5717,3390,3390,3390,3390
2008-05-19,USGS,11455420,2008,3390,A,2660,measure,5807,3390,3390,3390,3390
2008-05-20,USGS,11455420,2008,6220,A,2850,measure,6235,6220,6220,6220,6220
2008-05-21,USGS,11455420,2008,6370,A,3740,measure,8240,6370,6370,6370,6370
2008-05-22,USGS,11455420,2008,1440,A,4000,measure,8825,1440,1440,1440,1440
2008-05-23,USGS,11455420,2008,3720,A,3300,measure,7249,3720,3720,3720,3720
2008-05-24,USGS,11455420,2008,7620,A,3130,measure,6866,7620,7620,7620,7620
2008-05-25,USGS,11455420,2008,5820,A,2860,measure,6258,5820,5820,5820,5820
2008-05-26,USGS,11455420,2008,6530,A,2790,measure,6100,6530,6530,6530,6530
2008-05-27,USGS,11455420,2008,7420,A,3440,measure,7564,7420,7420,7420,7420
2008-05-28,USGS,11455420,2008,7110,A,3920,measure,8645,7110,7110,7110,7110
2008-05-29,USGS,11455420,2008,6710,A,3860,measure,8510,6710,6710,6710,6710
2008-05-30,USGS,11455420,2008,4660,A,3040,measure,6663,4660,4660,4660,4660
2008-05-31,USGS,11455420,2008,3510,A,2470,measure,5379,3510,3510,3510,3510
2008-06-01,USGS,11455420,2008,4030,A,2710,measure,5920,4030,4030,4030,4030
2008-06-02,USGS,11455420,2008,4840,A,3470,measure,7632,4840,4840,4840,4840
2008-06-03,USGS,11455420,2008,7220,A,3810,measure,8397,7220,7220,7220,7220
2008-06-04,USGS,11455420,2008,8620,A,4070,measure,8983,8620,8620,8620,8620
2008-06-05,USGS,11455420,2008,8310,A,3950,measure,8713,8310,8310,8310,8310
2008-06-06,USGS,11455420,2008,9350,A,3310,measure,7271,9350,9350,9350,9350
2008-06-07,USGS,11455420,2008,6450,A,2690,measure,5875,6450,6450,6450,6450
2008-06-08,USGS,11455420,2008,5110,A,2420,measure,5266,5110,5110,5110,5110
2008-06-09,USGS,11455420,2008,5830,A,2840,measure,6212,5830,5830,5830,5830
2008-06-10,USGS,11455420,2008,4990,A,3700,measure,8150,4990,4990,4990,4990
2008-06-11,USGS,11455420,2008,2100,A,3880,measure,8555,2100,2100,2100,2100
2008-06-12,USGS,11455420,2008,2980,A,3730,measure,8217,2980,2980,2980,2980
2008-06-13,USGS,11455420,2008,1980,A,2810,measure,6145,1980,1980,1980,1980
2008-06-14,USGS,11455420,2008,3620,A,2430,measure,5289,3620,3620,3620,3620
2008-06-15,USGS,11455420,2008,5230,A,2630,measure,5739,5230,5230,5230,5230
2008-06-16,USGS,11455420,2008,5230,A,2640,measure,5762,5230,5230,5230,5230
2008-06-17,USGS,11455420,2008,5810,A,2780,measure,6077,5810,5810,5810,5810
2008-06-18,USGS,11455420,2008,5070,A,2780,measure,6077,5070,5070,5070,5070
2008-06-19,USGS,11455420,2008,4770,A,2800,measure,6122,4770,4770,4770,4770
2008-06-20,USGS,11455420,2008,5070,A,2980,measure,6528,5070,5070,5070,5070
2008-06-21,USGS,11455420,2008,5850,A,3010,measure,6595,5850,5850,5850,5850
2008-06-22,USGS,11455420,2008,7470,A,3040,measure,6663,7470,7470,7470,7470
2008-06-23,USGS,11455420,2008,8540,A,3140,measure,6888,8540,8540,8540,8540
2008-06-24,USGS,11455420,2008,8340,A,3150,measure,6911,8340,8340,8340,8340
2008-06-25,USGS,11455420,2008,7320,A,3010,measure,6595,7320,7320,7320,7320
2008-06-26,USGS,11455420,2008,4980,A,2820,measure,6167,4980,4980,4980,4980
2008-06-27,USGS,11455420,2008,2630,A,2560,measure,5582,2630,2630,2630,2630
2008-06-28,USGS,11455420,2008,4900,A,2750,measure,6010,4900,4900,4900,4900
2008-06-29,USGS,11455420,2008,5920,A,2990,measure,6550,5920,5920,5920,5920
2008-06-30,USGS,11455420,2008,6470,A,3070,measure,6731,6470,6470,6470,6470
2008-07-01,USGS,11455420,2008,6610,A,3080,measure,6753,6610,6610,6610,6610
2008-07-02,USGS,11455420,2008,7120,A,3010,measure,6595,7120,7120,7120,7120
2008-07-03,USGS,11455420,2008,7920,A,3040,measure,6663,7920,7920,7920,7920
2008-07-04,USGS,11455420,2008,8250,A,3180,measure,6978,8250,8250,8250,8250
2008-07-05,USGS,11455420,2008,8620,A,3170,measure,6956,8620,8620,8620,8620
2008-07-06,USGS,11455420,2008,7660,A,3060,measure,6708,7660,7660,7660,7660
2008-07-07,USGS,11455420,2008,7160,A,3050,measure,6685,7160,7160,7160,7160
2008-07-08,USGS,11455420,2008,6330,A,3000,measure,6573,6330,6330,6330,6330
2008-07-09,USGS,11455420,2008,5480,A,2900,measure,6348,5480,5480,5480,5480
2008-07-10,USGS,11455420,2008,3330,A,2660,measure,5807,3330,3330,3330,3330
2008-07-11,USGS,11455420,2008,4400,A,2610,measure,5694,4400,4400,4400,4400
2008-07-12,USGS,11455420,2008,7090,A,3060,measure,6708,7090,7090,7090,7090
2008-07-13,USGS,11455420,2008,5280,A,3010,measure,6595,5280,5280,5280,5280
2008-07-14,USGS,11455420,2008,6050,A,2920,measure,6393,6050,6050,6050,6050
2008-07-15,USGS,11455420,2008,8410,A,3130,measure,6866,8410,8410,8410,8410
2008-07-16,USGS,11455420,2008,8440,A,3240,measure,7113,8440,8440,8440,8440
2008-07-17,USGS,11455420,2008,7390,A,3080,measure,6753,7390,7390,7390,7390
2008-07-18,USGS,11455420,2008,6910,A,2990,measure,6550,6910,6910,6910,6910
2008-07-19,USGS,11455420,2008,6700,A,2940,measure,6438,6700,6700,6700,6700
2008-07-20,USGS,11455420,2008,9280,A,2950,measure,6460,9280,9280,9280,9280
2008-07-21,USGS,11455420,2008,10600,A,3150,measure,6911,10600,10600,10600,10600
2008-07-22,USGS,11455420,2008,8500,A,3070,measure,6731,8500,8500,8500,8500
2008-07-23,USGS,11455420,2008,6260,A,2790,measure,6100,6260,6260,6260,6260
2008-07-24,USGS,11455420,2008,5740,A,2670,measure,5830,5740,5740,5740,5740
2008-07-25,USGS,11455420,2008,5520,A,2730,measure,5965,5520,5520,5520,5520
2008-07-26,USGS,11455420,2008,3230,A,2580,measure,5627,3230,3230,3230,3230
2008-07-27,USGS,11455420,2008,3800,A,2580,measure,5627,3800,3800,3800,3800
2008-07-28,USGS,11455420,2008,5370,A,2670,measure,5830,5370,5370,5370,5370
2008-07-29,USGS,11455420,2008,6530,A,2720,measure,5942,6530,6530,6530,6530
2008-07-30,USGS,11455420,2008,6190,A,2790,measure,6100,6190,6190,6190,6190
2008-07-31,USGS,11455420,2008,5790,A,2680,measure,5852,5790,5790,5790,5790
2008-08-01,USGS,11455420,2008,6170,A,2610,measure,5694,6170,6170,6170,6170
2008-08-02,USGS,11455420,2008,6610,A,2550,measure,5559,6610,6610,6610,6610
2008-08-03,USGS,11455420,2008,6600,A,2530,measure,5514,6600,6600,6600,6600
2008-08-04,USGS,11455420,2008,6460,A,2530,measure,5514,6460,6460,6460,6460
2008-08-05,USGS,11455420,2008,6850,A,2510,measure,5469,6850,6850,6850,6850
2008-08-06,USGS,11455420,2008,5840,A,2410,measure,5244,5840,5840,5840,5840
2008-08-07,USGS,11455420,2008,4250,A,2220,measure,4816,4250,4250,4250,4250
2008-08-08,USGS,11455420,2008,4370,A,2320,measure,5041,4370,4370,4370,4370
2008-08-09,USGS,11455420,2008,5160,A,2550,measure,5559,5160,5160,5160,5160
2008-08-10,USGS,11455420,2008,5200,A,2720,measure,5942,5200,5200,5200,5200
2008-08-11,USGS,11455420,2008,3490,A,2500,measure,5447,3490,3490,3490,3490
2008-08-12,USGS,11455420,2008,4010,A,2520,measure,5492,4010,4010,4010,4010
2008-08-13,USGS,11455420,2008,4070,A,2480,measure,5402,4070,4070,4070,4070
2008-08-14,USGS,11455420,2008,4850,A,2430,measure,5289,4850,4850,4850,4850
2008-08-15,USGS,11455420,2008,5060,A,2360,measure,5131,5060,5060,5060,5060
2008-08-16,USGS,11455420,2008,5700,A,2250,measure,4883,5700,5700,5700,5700
2008-08-17,USGS,11455420,2008,7850,A,2430,measure,5289,7850,7850,7850,7850
2008-08-18,USGS,11455420,2008,8890,A,2560,measure,5582,8890,8890,8890,8890
2008-08-19,USGS,11455420,2008,8850,A,2530,measure,5514,8850,8850,8850,8850
2008-08-20,USGS,11455420,2008,7300,A,2420,measure,5266,7300,7300,7300,7300
2008-08-21,USGS,11455420,2008,6310,A,2490,measure,5424,6310,6310,6310,6310
2008-08-22,USGS,11455420,2008,5040,A,2540,measure,5537,5040,5040,5040,5040
2008-08-23,USGS,11455420,2008,4230,A,2500,measure,5447,4230,4230,4230,4230
2008-08-24,USGS,11455420,2008,4660,A,2600,measure,5672,4660,4660,4660,4660
2008-08-25,USGS,11455420,2008,5740,A,2630,measure,5739,5740,5740,5740,5740
2008-08-26,USGS,11455420,2008,6980,A,2780,measure,6077,6980,6980,6980,6980
2008-08-27,USGS,11455420,2008,5820,A,2710,measure,5920,5820,5820,5820,5820
2008-08-28,USGS,11455420,2008,5440,A,2710,measure,5920,5440,5440,5440,5440
2008-08-29,USGS,11455420,2008,4720,A,2580,measure,5627,4720,4720,4720,4720
2008-08-30,USGS,11455420,2008,5290,A,2490,measure,5424,5290,5290,5290,5290
2008-08-31,USGS,11455420,2008,9120,A,2990,measure,6550,9120,9120,9120,9120
2008-09-01,USGS,11455420,2008,6600,A,3080,measure,6753,6600,6600,6600,6600
2008-09-02,USGS,11455420,2008,5260,A,2720,measure,5942,5260,5260,5260,5260
2008-09-03,USGS,11455420,2008,5280,A,2590,measure,5649,5280,5280,5280,5280
2008-09-04,USGS,11455420,2008,4310,A,2500,measure,5447,4310,4310,4310,4310
2008-09-05,USGS,11455420,2008,4140,A,2590,measure,5649,4140,4140,4140,4140
2008-09-06,USGS,11455420,2008,4530,A,2750,measure,6010,4530,4530,4530,4530
2008-09-07,USGS,11455420,2008,3650,A,2740,measure,5987,3650,3650,3650,3650
2008-09-08,USGS,11455420,2008,4530,A,2690,measure,5875,4530,4530,4530,4530
2008-09-09,USGS,11455420,2008,7140,A,2670,measure,5830,7140,7140,7140,7140
2008-09-10,USGS,11455420,2008,7850,A,2860,measure,6258,7850,7850,7850,7850
2008-09-11,USGS,11455420,2008,6610,A,2740,measure,5987,6610,6610,6610,6610
2008-09-12,USGS,11455420,2008,6980,A,2650,measure,5784,6980,6980,6980,6980
2008-09-13,USGS,11455420,2008,7550,A,2680,measure,5852,7550,7550,7550,7550
2008-09-14,USGS,11455420,2008,7500,A,2710,measure,5920,7500,7500,7500,7500
2008-09-15,USGS,11455420,2008,6330,A,2550,measure,5559,6330,6330,6330,6330
2008-09-16,USGS,11455420,2008,5970,A,2320,measure,5041,5970,5970,5970,5970
2008-09-17,USGS,11455420,2008,7570,A,2360,measure,5131,7570,7570,7570,7570
2008-09-18,USGS,11455420,2008,6370,A,2480,measure,5402,6370,6370,6370,6370
2008-09-19,USGS,11455420,2008,5480,A,2380,measure,5176,5480,5480,5480,5480
2008-09-20,USGS,11455420,2008,5400,A,2360,measure,5131,5400,5400,5400,5400
2008-09-21,USGS,11455420,2008,5370,A,2430,measure,5289,5370,5370,5370,5370
2008-09-22,USGS,11455420,2008,6080,A,2590,measure,5649,6080,6080,6080,6080
2008-09-23,USGS,11455420,2008,5560,A,2540,measure,5537,5560,5560,5560,5560
2008-09-24,USGS,11455420,2008,4730,A,2370,measure,5154,4730,4730,4730,4730
2008-09-25,USGS,11455420,2008,4830,A,2300,measure,4996,4830,4830,4830,4830
2008-09-26,USGS,11455420,2008,4410,A,2220,measure,4816,4410,4410,4410,4410
2008-09-27,USGS,11455420,2008,4160,A,2080,measure,4501,4160,4160,4160,4160
2008-09-28,USGS,11455420,2008,3010,A,1820,measure,3915,3010,3010,3010,3010
2008-09-29,USGS,11455420,2008,4480,A,1880,measure,4050,4480,4480,4480,4480
2008-09-30,USGS,11455420,2008,5130,A,2080,measure,4501,5130,5130,5130,5130
2008-10-01,USGS,11455420,2009,3470,A,1860,measure,4005,3470,3470,3470,3470
2008-10-02,USGS,11455420,2009,2840,A,1700,measure,3645,2840,2840,2840,2840
2008-10-03,USGS,11455420,2009,2150,A,1620,measure,3464,2150,2150,2150,2150
2008-10-04,USGS,11455420,2009,2940,A,1760,measure,3780,2940,2940,2940,2940
2008-10-05,USGS,11455420,2009,5240,A,2110,measure,4568,5240,5240,5240,5240
2008-10-06,USGS,11455420,2009,6270,A,2240,measure,4861,6270,6270,6270,6270
2008-10-07,USGS,11455420,2009,4940,A,2140,measure,4636,4940,4940,4940,4940
2008-10-08,USGS,11455420,2009,2520,A,1890,measure,4073,2520,2520,2520,2520
2008-10-09,USGS,11455420,2009,2370,A,1880,measure,4050,2370,2370,2370,2370
2008-10-10,USGS,11455420,2009,1260,A,1900,measure,4095,1260,1260,1260,1260
2008-10-11,USGS,11455420,2009,1320,A,1850,measure,3982,1320,1320,1320,1320
2008-10-12,USGS,11455420,2009,1710,A,1750,measure,3757,1710,1710,1710,1710
2008-10-13,USGS,11455420,2009,2140,A,1600,measure,3419,2140,2140,2140,2140
2008-10-14,USGS,11455420,2009,1770,A,1460,measure,3104,1770,1770,1770,1770
2008-10-15,USGS,11455420,2009,1560,A,1460,measure,3104,1560,1560,1560,1560
2008-10-16,USGS,11455420,2009,1360,A,1420,measure,3014,1360,1360,1360,1360
2008-10-17,USGS,11455420,2009,673,A,1300,measure,2744,673,673,673,673
2008-10-18,USGS,11455420,2009,31.8,A,1240,measure,2608,31.8,31.8,31.8,31.8
2008-10-19,USGS,11455420,2009,3410,A,1510,measure,3217,3410,3410,3410,3410
2008-10-20,USGS,11455420,2009,5490,A,1770,measure,3802,5490,5490,5490,5490
2008-10-21,USGS,11455420,2009,3930,A,1800,measure,3870,3930,3930,3930,3930
2008-10-22,USGS,11455420,2009,2500,A,1610,measure,3442,2500,2500,2500,2500
2008-10-23,USGS,11455420,2009,1830,A,1490,measure,3172,1830,1830,1830,1830
2008-10-24,USGS,11455420,2009,1980,A,1490,measure,3172,1980,1980,1980,1980
2008-10-25,USGS,11455420,2009,1840,A,1400,measure,2969,1840,1840,1840,1840
2008-10-26,USGS,11455420,2009,1300,A,1270,measure,2676,1300,1300,1300,1300
2008-10-27,USGS,11455420,2009,2420,A,1390,measure,2946,2420,2420,2420,2420
2008-10-28,USGS,11455420,2009,3150,A,1600,measure,3419,3150,3150,3150,3150
2008-10-29,USGS,11455420,2009,2040,A,1610,measure,3442,2040,2040,2040,2040
2008-10-30,USGS,11455420,2009,1090,A,1590,measure,3397,1090,1090,1090,1090
2008-10-31,USGS,11455420,2009,2010,A,1900,measure,4095,2010,2010,2010,2010
2008-11-01,USGS,11455420,2009,2950,A,2350,measure,5109,2950,2950,2950,2950
2008-11-02,USGS,11455420,2009,7100,A,3170,measure,6956,7100,7100,7100,7100
2008-11-03,USGS,11455420,2009,6860,A,3280,measure,7204,6860,6860,6860,6860
2008-11-04,USGS,11455420,2009,10900,A,3900,measure,8600,10900,10900,10900,10900
2008-11-05,USGS,11455420,2009,10800,A,4110,measure,9073,10800,10800,10800,10800
2008-11-06,USGS,11455420,2009,7000,A,3620,measure,7969,7000,7000,7000,7000
2008-11-07,USGS,11455420,2009,4860,A,3080,measure,6753,4860,4860,4860,4860
2008-11-08,USGS,11455420,2009,2550,A,2500,measure,5447,2550,2550,2550,2550
2008-11-09,USGS,11455420,2009,5110,A,2580,measure,5627,5110,5110,5110,5110
2008-11-10,USGS,11455420,2009,7260,A,2920,measure,6393,7260,7260,7260,7260
2008-11-11,USGS,11455420,2009,5860,A,2870,measure,6280,5860,5860,5860,5860
2008-11-12,USGS,11455420,2009,5070,A,2880,measure,6303,5070,5070,5070,5070
2008-11-13,USGS,11455420,2009,4720,A,2910,measure,6370,4720,4720,4720,4720
2008-11-14,USGS,11455420,2009,4570,A,2880,measure,6303,4570,4570,4570,4570
2008-11-15,USGS,11455420,2009,4830,A,2900,measure,6348,4830,4830,4830,4830
2008-11-16,USGS,11455420,2009,5620,A,2970,measure,6505,5620,5620,5620,5620
2008-11-17,USGS,11455420,2009,6330,A,2980,measure,6528,6330,6330,6330,6330
2008-11-18,USGS,11455420,2009,5480,A,2820,measure,6167,5480,5480,5480,5480
2008-11-19,USGS,11455420,2009,5910,A,2620,measure,5717,5910,5910,5910,5910
2008-11-20,USGS,11455420,2009,7270,A,2610,measure,5694,7270,7270,7270,7270
2008-11-21,USGS,11455420,2009,5060,A,2440,measure,5311,5060,5060,5060,5060
2008-11-22,USGS,11455420,2009,3260,A,2180,measure,4726,3260,3260,3260,3260
2008-11-23,USGS,11455420,2009,2040,A,1980,measure,4275,2040,2040,2040,2040
2008-11-24,USGS,11455420,2009,1560,A,1860,measure,4005,1560,1560,1560,1560
2008-11-25,USGS,11455420,2009,2430,A,2030,measure,4388,2430,2430,2430,2430
2008-11-26,USGS,11455420,2009,2020,A,1910,measure,4118,2020,2020,2020,2020
2008-11-27,USGS,11455420,2009,3090,A,1820,measure,3915,3090,3090,3090,3090
2008-11-28,USGS,11455420,2009,4870,A,1970,measure,4253,4870,4870,4870,4870
2008-11-29,USGS,11455420,2009,4060,A,1900,measure,4095,4060,4060,4060,4060
2008-11-30,USGS,11455420,2009,3260,A,1790,measure,3847,3260,3260,3260,3260
2008-12-01,USGS,11455420,2009,3150,A,1750,measure,3757,3150,3150,3150,3150
2008-12-02,USGS,11455420,2009,4750,A,1980,measure,4275,4750,4750,4750,4750
2008-12-03,USGS,11455420,2009,4200,A,1930,measure,4163,4200,4200,4200,4200
2008-12-04,USGS,11455420,2009,3060,A,1820,measure,3915,3060,3060,3060,3060
2008-12-05,USGS,11455420,2009,4030,A,1880,measure,4050,4030,4030,4030,4030
2008-12-06,USGS,11455420,2009,2570,A,1710,measure,3667,2570,2570,2570,2570
2008-12-07,USGS,11455420,2009,1020,A,1490,measure,3172,1020,1020,1020,1020
2008-12-08,USGS,11455420,2009,1690,A,1550,measure,3307,1690,1690,1690,1690
2008-12-09,USGS,11455420,2009,3070,A,1680,measure,3600,3070,3070,3070,3070
2008-12-10,USGS,11455420,2009,2150,A,1610,measure,3442,2150,2150,2150,2150
2008-12-11,USGS,11455420,2009,1060,A,1440,measure,3059,1060,1060,1060,1060
2008-12-12,USGS,11455420,2009,69.3,A,1310,measure,2766,69.3,69.3,69.3,69.3
2008-12-13,USGS,11455420,2009,2590,A,1780,measure,3825,2590,2590,2590,2590
2008-12-14,USGS,11455420,2009,5430,A,2440,measure,5311,5430,5430,5430,5430
2008-12-15,USGS,11455420,2009,6570,A,2590,measure,5649,6570,6570,6570,6570
2008-12-16,USGS,11455420,2009,8240,A,3020,measure,6618,8240,8240,8240,8240
2008-12-17,USGS,11455420,2009,4760,A,2770,measure,6055,4760,4760,4760,4760
2008-12-18,USGS,11455420,2009,6220,A,2750,measure,6010,6220,6220,6220,6220
2008-12-19,USGS,11455420,2009,7070,A,2780,measure,6077,7070,7070,7070,7070
2008-12-20,USGS,11455420,2009,5310,A,2690,measure,5875,5310,5310,5310,5310
2008-12-21,USGS,11455420,2009,1880,A,2410,measure,5244,1880,1880,1880,1880
2008-12-22,USGS,11455420,2009,2570,A,2580,measure,5627,2570,2570,2570,2570
2008-12-23,USGS,11455420,2009,5900,A,3250,measure,7136,5900,5900,5900,5900
2008-12-24,USGS,11455420,2009,3690,A,3140,measure,6888,3690,3690,3690,3690
2008-12-25,USGS,11455420,2009,6460,A,3580,measure,7879,6460,6460,6460,6460
2008-12-26,USGS,11455420,2009,13300,A,4960,measure,10988,13300,13300,13300,13300
2008-12-27,USGS,11455420,2009,11300,A,5410,measure,12001,11300,11300,11300,11300
2008-12-28,USGS,11455420,2009,10100,A,5540,measure,12294,10100,10100,10100,10100
2008-12-29,USGS,11455420,2009,8300,A,4870,measure,10785,8300,8300,8300,8300
2008-12-30,USGS,11455420,2009,7830,A,4390,measure,9704,7830,7830,7830,7830
2008-12-31,USGS,11455420,2009,7900,A,4170,measure,9208,7900,7900,7900,7900
2009-01-01,USGS,11455420,2009,6590,A,3960,measure,8735,6590,6590,6590,6590
2009-01-02,USGS,11455420,2009,5380,A,3710,measure,8172,5380,5380,5380,5380
2009-01-03,USGS,11455420,2009,5640,A,3750,measure,8262,5640,5640,5640,5640
2009-01-04,USGS,11455420,2009,4520,A,3520,measure,7744,4520,4520,4520,4520
2009-01-05,USGS,11455420,2009,4170,A,3370,measure,7406,4170,4170,4170,4170
2009-01-06,USGS,11455420,2009,4400,A,3290,measure,7226,4400,4400,4400,4400
2009-01-07,USGS,11455420,2009,4040,A,3090,measure,6776,4040,4040,4040,4040
2009-01-08,USGS,11455420,2009,3610,A,2950,measure,6460,3610,3610,3610,3610
2009-01-09,USGS,11455420,2009,6240,A,3170,measure,6956,6240,6240,6240,6240
2009-01-10,USGS,11455420,2009,6350,A,3140,measure,6888,6350,6350,6350,6350
2009-01-11,USGS,11455420,2009,5260,A,2960,measure,6483,5260,5260,5260,5260
2009-01-12,USGS,11455420,2009,5530,A,2950,measure,6460,5530,5530,5530,5530
2009-01-13,USGS,11455420,2009,5780,A,2910,measure,6370,5780,5780,5780,5780
2009-01-14,USGS,11455420,2009,5210,A,2780,measure,6077,5210,5210,5210,5210
2009-01-15,USGS,11455420,2009,5090,A,2760,measure,6032,5090,5090,5090,5090
2009-01-16,USGS,11455420,2009,5430,A,2830,measure,6190,5430,5430,5430,5430
2009-01-17,USGS,11455420,2009,4290,A,2760,measure,6032,4290,4290,4290,4290
2009-01-18,USGS,11455420,2009,3190,A,2660,measure,5807,3190,3190,3190,3190
2009-01-19,USGS,11455420,2009,2040,A,2510,measure,5469,2040,2040,2040,2040
2009-01-20,USGS,11455420,2009,1600,A,2360,measure,5131,1600,1600,1600,1600
2009-01-21,USGS,11455420,2009,2490,A,2390,measure,5199,2490,2490,2490,2490
2009-01-22,USGS,11455420,2009,4710,A,2850,measure,6235,4710,4710,4710,4710
2009-01-23,USGS,11455420,2009,5640,A,3170,measure,6956,5640,5640,5640,5640
2009-01-24,USGS,11455420,2009,5650,A,3210,measure,7046,5650,5650,5650,5650
2009-01-25,USGS,11455420,2009,7750,A,3570,measure,7857,7750,7750,7750,7750
2009-01-26,USGS,11455420,2009,9510,A,4220,measure,9321,9510,9510,9510,9510
2009-01-27,USGS,11455420,2009,10600,A,5180,measure,11483,10600,10600,10600,10600
2009-01-28,USGS,11455420,2009,9980,A,5390,measure,11956,9980,9980,9980,9980
2009-01-29,USGS,11455420,2009,8570,A,4950,measure,10965,8570,8570,8570,8570
2009-01-30,USGS,11455420,2009,6910,A,4390,measure,9704,6910,6910,6910,6910
2009-01-31,USGS,11455420,2009,5990,A,4010,measure,8848,5990,5990,5990,5990
2009-02-01,USGS,11455420,2009,6080,A,3890,measure,8578,6080,6080,6080,6080
2009-02-02,USGS,11455420,2009,4280,A,3600,measure,7924,4280,4280,4280,4280
