organization_identifier,organization_formal_name,activity_identifier,activity_type_code,activity_media_name,activity_media_subdivision_name,activity_start_date,activity_start_time_time,activity_start_time_time_zone_code,activity_end_date,activity_end_time_time,activity_end_time_time_zone_code,activity_depth_height_measure_measure_value,activity_depth_height_measure_measure_unit_code,activity_depth_altitude_reference_point_text,activity_top_depth_height_measure_measure_value,activity_top_depth_height_measure_measure_unit_code,activity_bottom_depth_height_measure_measure_value,activity_bottom_depth_height_measure_measure_unit_code,project_identifier,activity_conducting_organization_text,monitoring_location_identifier,activity_comment_text,sample_aquifer,hydrologic_condition,hydrologic_event,sample_collection_method_method_identifier,sample_collection_method_method_identifier_context,sample_collection_method_method_name,sample_collection_equipment_name,result_detection_condition_text,characteristic_name,result_sample_fraction_text,result_measure_value,result_measure_measure_unit_code,measure_qualifier_code,result_status_identifier,statistical_base_code,result_value_type_name,result_weight_basis_text,result_time_basis_text,result_temperature_basis_text,result_particle_size_basis_text,precision_value,result_comment_text,usgsp_code,result_depth_height_measure_measure_value,result_depth_height_measure_measure_unit_code,result_depth_altitude_reference_point_text,subject_taxonomic_name,sample_tissue_anatomy_name,result_analytical_method_method_identifier,result_analytical_method_method_identifier_context,result_analytical_method_method_name,method_description_text,laboratory_name,analysis_start_date,result_laboratory_comment_text,detection_quantitation_limit_type_name,detection_quantitation_limit_measure_measure_value,detection_quantitation_limit_measure_measure_unit_code,preparation_start_date,provider_name,activity_start_date_time,activity_end_date_time
USGS-CA,USGS California Water Science Center,nwisca.01.01505381,Sample-Routine,Water,Surface Water,2015-09-15,11:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455139,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.173,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2015-09-29,NA,NA,NA,NA,NA,NWIS,2015-09-15T19:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01101154,Sample-Routine,Water,Surface Water,2011-01-11,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,L-0120046 FED EX LATE DELIVERY,NA,"Stable, normal stage",Routine sample,40.00,USGS parameter code 82398,Multiple verticals,US D-96 bag sampler,NA,Ammonia and ammonium,Dissolved,0.01,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2011-01-20,NA,Long Term Method Detection Level,0.01,mg/l as N,NA,NWIS,2011-01-11T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01101154,Sample-Routine,Water,Surface Water,2011-01-11,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,L-0120046 FED EX LATE DELIVERY,NA,"Stable, normal stage",Routine sample,40.00,USGS parameter code 82398,Multiple verticals,US D-96 bag sampler,NA,Nitrite,Dissolved,0.002,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2011-01-20,NA,Long Term Method Detection Level,0.001,mg/l as N,NA,NWIS,2011-01-11T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01101154,Sample-Routine,Water,Surface Water,2011-01-11,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,L-0120046 FED EX LATE DELIVERY,NA,"Stable, normal stage",Routine sample,40.00,USGS parameter code 82398,Multiple verticals,US D-96 bag sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.18,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL050,USGS,"Nutrients, LL, wf, Cd reduct","USGS OF 93-125, p 149","USGS-National Water Quality Lab, Denver, CO",2011-02-02,NA,Long Term Method Detection Level,0.008,mg/l as N,NA,NWIS,2011-01-11T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01101154,Sample-Routine,Water,Surface Water,2011-01-11,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,L-0120046 FED EX LATE DELIVERY,NA,"Stable, normal stage",Routine sample,40.00,USGS parameter code 82398,Multiple verticals,US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.03,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2011-01-20,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2011-01-11T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706725,Sample-Routine,Water,Surface Water,2017-07-24,14:40:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455146,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2017-08-09,NA,NA,NA,NA,NA,NWIS,2017-07-24T22:40:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01804610,Sample-Routine,Water,Surface Water,2018-07-10,09:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455140,"""L-2050125 Received July 24, 2018""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.02,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2018-08-02,below the reporting level but at or above the detection level,NA,NA,NA,NA,NWIS,2018-07-10T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01804610,Sample-Routine,Water,Surface Water,2018-07-10,09:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455140,"""L-2050125 Received July 24, 2018""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Nitrite,Dissolved,0.003,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2018-08-02,NA,NA,NA,NA,NA,NWIS,2018-07-10T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01804610,Sample-Routine,Water,Surface Water,2018-07-10,09:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455140,"""L-2050125 Received July 24, 2018""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Inorganic nitrogen (nitrate and nitrite),Dissolved,NA,NA,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,The holding time for the processing of this sample has been exceeded,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2018-08-15,holding time exceededsee result comment,NA,NA,NA,NA,NWIS,2018-07-10T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01804610,Sample-Routine,Water,Surface Water,2018-07-10,09:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455140,"""L-2050125 Received July 24, 2018""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.189,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2018-08-02,NA,NA,NA,NA,NA,NWIS,2018-07-10T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01804610,Sample-Routine,Water,Surface Water,2018-07-10,09:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455140,"""L-2050125 Received July 24, 2018""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.35,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,The holding time for the processing of this sample has been exceeded,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2018-08-10,holding time exceededsee result comment,NA,NA,NA,NA,NWIS,2018-07-10T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01708187,Sample-Routine,Water,Surface Water,2017-09-28,10:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.021,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-10-11,NA,NA,NA,NA,NA,NWIS,2017-09-28T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01708187,Sample-Routine,Water,Surface Water,2017-09-28,10:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.11,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2017-10-12,NA,NA,NA,NA,NA,NWIS,2017-09-28T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01102809,Sample-Routine,Water,Surface Water,2011-02-22,13:55:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,"A-0540024 50mL passed through each TPCN filter, Total 150mL",NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Ammonia and ammonium,Dissolved,0.01,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2011-02-24,NA,Long Term Method Detection Level,0.01,mg/l as N,NA,NWIS,2011-02-22T21:55:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01102809,Sample-Routine,Water,Surface Water,2011-02-22,13:55:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,"A-0540024 50mL passed through each TPCN filter, Total 150mL",NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Nitrite,Dissolved,0.002,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2011-02-24,NA,Long Term Method Detection Level,0.001,mg/l as N,NA,NWIS,2011-02-22T21:55:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01102809,Sample-Routine,Water,Surface Water,2011-02-22,13:55:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,"A-0540024 50mL passed through each TPCN filter, Total 150mL",NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.16,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL050,USGS,"Nutrients, LL, wf, Cd reduct","USGS OF 93-125, p 149","USGS-National Water Quality Lab, Denver, CO",2011-02-25,NA,Long Term Method Detection Level,0.008,mg/l as N,NA,NWIS,2011-02-22T21:55:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01102809,Sample-Routine,Water,Surface Water,2011-02-22,13:55:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,"A-0540024 50mL passed through each TPCN filter, Total 150mL",NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.02,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2011-02-24,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2011-02-22T21:55:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01504404,Sample-Routine,Water,Surface Water,2015-06-18,09:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455146,A-1910024 Record Number: 01504404,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.158,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: LT-MDL => DLDQC)",00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2015-07-13,NA,NA,NA,NA,NA,NWIS,2015-06-18T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01504404,Sample-Routine,Water,Surface Water,2015-06-18,09:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455146,A-1910024 Record Number: 01504404,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.42,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: LT-MDL => DLDQC)",62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2015-07-15,NA,NA,NA,NA,NA,NWIS,2015-06-18T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01503622,Sample-Routine,Water,Surface Water,2015-04-07,11:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11455350,"""L-1200080 time on btl 1100, 02 - pump, paa..    Notified WSC of invalid account number listed on ASR form, acw, 5/4/2015""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.31,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: LT-MDL => DLDQC)",00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2015-05-05,NA,NA,NA,NA,NA,NWIS,2015-04-07T19:02:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01503622,Sample-Routine,Water,Surface Water,2015-04-07,11:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11455350,"""L-1200080 time on btl 1100, 02 - pump, paa..    Notified WSC of invalid account number listed on ASR form, acw, 5/4/2015""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.447,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"The holding time for the processing of this sample has been exceeded Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: IRL => DLDQC)",00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2015-05-13,holding time exceededsee result comment,NA,NA,NA,NA,NWIS,2015-04-07T19:02:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01503622,Sample-Routine,Water,Surface Water,2015-04-07,11:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11455350,"""L-1200080 time on btl 1100, 02 - pump, paa..    Notified WSC of invalid account number listed on ASR form, acw, 5/4/2015""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.109,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: LT-MDL => DLDQC)",00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2015-05-05,NA,NA,NA,NA,NA,NWIS,2015-04-07T19:02:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01503622,Sample-Routine,Water,Surface Water,2015-04-07,11:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11455350,"""L-1200080 time on btl 1100, 02 - pump, paa..    Notified WSC of invalid account number listed on ASR form, acw, 5/4/2015""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,1.22,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"The holding time for the processing of this sample has been exceeded Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: LT-MDL => DLDQC)",62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2015-05-08,holding time exceededsee result comment,NA,NA,NA,NA,NWIS,2015-04-07T19:02:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01503620,Sample-Routine,Water,Surface Water,2015-04-07,11:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11455350,"""L-1200078 Syringe 00, paa..   Notified WSC of invalid account number listed on ASR form, acw, 5/4/2015""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.3,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: LT-MDL => DLDQC)",00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2015-05-05,NA,NA,NA,NA,NA,NWIS,2015-04-07T19:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01503620,Sample-Routine,Water,Surface Water,2015-04-07,11:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11455350,"""L-1200078 Syringe 00, paa..   Notified WSC of invalid account number listed on ASR form, acw, 5/4/2015""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.446,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,"The holding time for the processing of this sample has been exceeded Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: IRL => DLDQC)",00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2015-05-13,holding time exceededsee result comment,NA,NA,NA,NA,NWIS,2015-04-07T19:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01707092,Sample-Routine,Water,Surface Water,2017-08-10,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.099,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2017-08-31,NA,NA,NA,NA,NA,NWIS,2017-08-10T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01707092,Sample-Routine,Water,Surface Water,2017-08-10,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.072,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-08-24,NA,NA,NA,NA,NA,NWIS,2017-08-10T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01707092,Sample-Routine,Water,Surface Water,2017-08-10,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.25,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2017-08-28,NA,NA,NA,NA,NA,NWIS,2017-08-10T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706070,Sample-Routine,Water,Surface Water,2017-06-27,14:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,L-1920025 X=no sta id on bottle,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.06,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2017-07-12,NA,NA,NA,NA,NA,NWIS,2017-06-27T22:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706070,Sample-Routine,Water,Surface Water,2017-06-27,14:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,L-1920025 X=no sta id on bottle,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Nitrite,Dissolved,0.01,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2017-07-12,NA,NA,NA,NA,NA,NWIS,2017-06-27T22:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706070,Sample-Routine,Water,Surface Water,2017-06-27,14:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,L-1920025 X=no sta id on bottle,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.112,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2017-07-12,NA,NA,NA,NA,NA,NWIS,2017-06-27T22:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706070,Sample-Routine,Water,Surface Water,2017-06-27,14:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,L-1920025 X=no sta id on bottle,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.075,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-07-12,NA,NA,NA,NA,NA,NWIS,2017-06-27T22:00:00Z,NA
